Anime,Recommendation,Agree Votes
1233,1073,1
1233,1901,1
1233,1372,1
1233,16506,0
1233,8468,0
1233,15013,0
1233,3528,0
1233,2966,0
12330,3660,0
12330,12332,0
12330,16094,0
12330,4154,0
12330,2138,0
12330,5103,0
12330,5102,0
12330,7941,0
12330,4149,0
12330,7157,0
12331,11509,0
12331,11527,0
12331,12109,0
12331,12115,0
12331,12157,0
12331,12329,0
12331,12958,0
12331,13008,0
12331,13010,0
12331,13061,0
12332,9332,0
12332,7941,0
12332,3660,0
12332,7863,0
12332,4154,0
12332,2138,0
12332,11769,0
12332,9079,0
12332,8419,0
12332,7845,0
12333,11685,0
12333,13266,0
12333,13393,0
12333,13291,0
12333,13422,0
12333,12186,0
12333,13491,0
12333,11497,0
12333,11494,0
12333,12973,0
12334,6043,0
12334,4797,0
12334,11176,0
12334,8411,0
12334,8426,0
12334,6564,0
12334,4779,0
12334,12911,0
12334,12912,0
12334,6522,0
12335,13234,0
12335,13238,0
12335,13278,0
12335,12351,0
12335,11505,0
12335,11999,0
12335,12186,0
12335,12960,0
12335,12971,0
12335,13237,0
12336,6969,0
12336,7961,0
12336,7269,0
12336,8227,0
12336,686,0
12336,5562,0
12336,448,0
12336,10812,0
12336,15786,0
12336,6509,0
12337,2627,0
12337,12216,0
12337,1773,0
12337,4431,0
12337,625,0
12337,9864,0
12337,12229,0
12337,16392,0
12337,2457,0
12337,3640,0
12338,2627,0
12338,12216,0
12338,1773,0
12338,4431,0
12338,625,0
12338,9864,0
12338,12229,0
12338,16392,0
12338,2457,0
12338,3640,0
12339,2027,0
12339,9839,0
12339,10152,0
12339,12244,0
12339,4937,0
12339,17146,0
12339,14730,0
12339,7129,0
12339,9550,0
12339,8546,0
1234,411,4
1234,266,2
1234,2315,1
1234,1059,1
1234,12,1
1234,47,1
1234,29,1
1234,5889,0
1234,2814,0
1234,3863,0
12340,4170,0
12340,2611,0
12340,3763,0
12340,3532,0
12340,9065,0
12340,8505,0
12340,13319,0
12340,14361,0
12340,5720,0
12340,4618,0
12341,9957,0
12341,5779,0
12341,12945,0
12341,16026,0
12341,12242,0
12341,12240,0
12341,12241,0
12341,12220,0
12341,8697,0
12341,14887,0
12342,582,0
12342,410,0
12342,44,0
12342,2194,0
12342,1340,0
12342,14753,0
12342,1694,0
12342,1114,0
12342,1068,0
12342,2041,0
12343,10819,0
12343,10152,0
12343,9237,0
12343,12244,0
12343,12024,0
12343,6086,0
12343,14730,0
12343,11683,0
12343,7129,0
12343,16774,0
12344,4705,0
12344,9550,0
12344,7152,0
12344,8140,0
12344,12116,0
12344,12128,0
12344,12130,0
12344,13026,0
12344,13697,0
12344,10977,0
12345,13471,0
12345,6367,0
12345,12926,0
12345,9361,0
12345,7559,0
12345,5388,0
12345,3246,0
12345,4094,0
12345,6171,0
12345,7259,0
12347,9624,0
12347,2988,0
12347,13138,0
12347,3443,0
12347,15654,0
12347,1852,0
12347,13132,0
12347,2288,0
12347,3902,0
12347,4230,0
12348,4546,0
12348,4792,0
12348,9237,0
12348,1886,0
12348,15547,0
12348,12247,0
12348,1849,0
12348,1855,0
12348,4399,0
12348,5311,0
12349,9846,0
12349,13159,0
12349,8701,0
12349,10864,0
12349,11629,0
12349,4026,0
12349,15049,0
12349,12029,0
12349,5306,0
12349,2429,0
1235,440,3
1235,1522,3
1235,956,2
1235,1341,1
1235,1631,1
1235,225,1
1235,6112,1
1235,1499,1
1235,7902,1
1235,6843,0
12350,10567,0
12350,11673,0
12350,12803,0
12350,11080,0
12350,11605,0
12350,4273,0
12350,8745,0
12350,10731,0
12350,12954,0
12350,9610,0
12351,12335,0
12351,13234,0
12351,13238,0
12351,13278,0
12351,11505,0
12351,11999,0
12351,12186,0
12351,12960,0
12351,12971,0
12351,13237,0
12353,15369,0
12353,4016,0
12353,3776,0
12353,6562,0
12353,5527,0
12353,15364,0
12353,15344,0
12353,2840,0
12353,12612,0
12353,9190,0
12354,3009,0
12354,4469,0
12354,13561,0
12354,7253,0
12354,16828,0
12354,16829,0
12354,15814,0
12354,13156,0
12354,13157,0
12354,6102,0
12355,7400,1
12355,7336,0
12355,7820,0
12355,12614,0
12355,12613,0
12355,1687,0
12355,2909,0
12355,3612,0
12355,1209,0
12355,14769,0
12356,4749,0
12356,3524,0
12356,12929,0
12356,14345,0
12356,8357,0
12356,8305,0
12356,3303,0
12356,8358,0
12356,6606,0
12356,4342,0
12357,99,1
12357,4749,0
12357,3524,0
12357,12929,0
12357,14345,0
12357,6545,0
12357,16590,0
12357,3359,0
12357,15681,0
12357,10869,0
12358,2016,0
12358,5901,0
12358,17105,0
12358,9098,0
12358,9046,0
12358,2162,0
12358,5404,0
12358,5403,0
12358,9078,0
12358,2020,0
12359,9206,0
12359,7807,0
12359,15899,0
12359,14413,0
12359,12106,0
12359,14663,0
12359,9362,0
12359,7853,0
12359,9757,0
12359,9492,0
1236,646,2
1236,1114,2
1236,1387,2
1236,2125,2
1236,3094,2
1236,780,1
1236,1200,1
1236,70,1
1236,1147,1
1236,1207,1
1236,1550,1
1236,2138,1
1236,5324,1
1236,646,2
1236,1114,2
1236,1387,2
1236,2125,2
1236,3094,2
1236,780,1
1236,1200,1
1236,70,1
1236,1147,1
1236,1207,1
12360,17050,0
12360,14419,0
12360,16463,0
12360,16576,0
12360,16408,0
12360,10935,0
12360,12425,0
12360,16813,0
12360,10934,0
12360,17122,0
12362,17050,0
12362,14419,0
12362,10935,0
12362,12425,0
12362,16813,0
12362,10934,0
12362,17122,0
12362,16463,0
12362,14801,0
12362,15757,0
12363,2607,0
12363,94,0
12363,11115,0
12363,5271,0
12363,986,0
12363,598,0
12363,7754,0
12363,3413,0
12363,1993,0
12363,16064,0
12364,9934,0
12364,16925,0
12364,9620,0
12364,16747,0
12364,9892,0
12364,9893,0
12364,10433,0
12364,10434,0
12364,10436,0
12364,15334,0
12365,8318,1
12365,3833,0
12365,9757,0
12365,6191,0
12365,6770,0
12365,6094,0
12365,5001,0
12365,10766,0
12365,7871,0
12365,7006,0
12366,14915,0
12366,793,0
12366,3732,0
12366,6361,0
12366,6362,0
12366,6360,0
12366,2311,0
12366,571,0
12366,1725,0
12366,8098,0
12367,8992,0
12367,16189,0
12367,9208,0
12367,13476,0
12367,16149,0
12367,10657,0
12367,14814,0
12367,14066,0
12367,11840,0
12367,5347,0
12368,16752,0
12368,16751,0
12368,16837,0
12368,11927,0
12368,16913,0
12368,9973,0
12368,10751,0
12368,16750,0
12368,16781,0
12368,16939,0
1237,1213,2
1237,842,2
1237,443,1
1237,1062,1
1237,1068,1
1237,1214,1
1237,1116,1
1237,992,1
1237,1133,1
1237,1974,1
1237,2063,1
1237,1512,1
1237,1213,2
1237,842,2
1237,443,1
1237,1062,1
1237,1068,1
1237,1214,1
1237,1116,1
1237,992,1
1237,1133,1
1237,1974,1
12370,2962,0
12370,5831,0
12370,786,0
12370,7995,0
12370,6598,0
12370,3756,0
12370,14772,0
12370,9174,0
12370,3186,0
12370,4208,0
12372,12078,0
12372,3980,0
12372,4409,0
12372,11867,0
12372,4538,0
12372,14258,0
12372,8028,0
12372,15845,0
12372,13933,0
12372,14970,0
12373,10707,0
12373,5696,0
12373,11026,0
12373,12522,0
12373,12383,0
12373,16307,0
12373,10680,0
12373,16196,0
12373,12380,0
12373,16426,0
12374,15238,0
12374,11203,0
12374,14095,0
12374,10946,0
12374,10924,0
12374,11575,0
12374,14476,0
12374,11509,0
12374,11527,0
12374,12109,0
12375,9319,0
12375,13828,0
12375,10662,0
12375,13431,0
12375,3318,0
12375,5071,0
12375,16805,0
12375,16806,0
12375,6780,0
12375,13222,0
12376,15534,0
12376,11508,0
12376,16979,0
12376,11844,0
12376,16303,0
12376,16358,0
12376,15047,0
12376,15510,0
12376,16152,0
12376,16366,0
12377,7180,0
12377,6824,0
12377,16284,0
12377,3482,0
12377,5919,0
12377,6635,0
12377,12704,0
12377,8499,0
12377,5476,0
12377,8487,0
12378,11880,0
12378,11868,0
12378,11884,0
12378,11870,0
12378,11899,0
12378,11898,0
12378,14954,0
12378,11901,0
12378,10983,0
12378,11877,0
12379,10707,0
12379,5696,0
12379,11026,0
12379,12522,0
12379,12383,0
12379,16307,0
12379,10680,0
12379,16196,0
12379,12380,0
12379,16426,0
1238,269,4
1238,621,3
1238,2073,2
1238,7793,2
1238,19,1
1238,90,1
1238,1135,1
1238,1866,1
1238,187,1
1238,2858,1
1238,3982,1
1238,4685,1
1238,6737,1
1238,269,4
1238,621,3
1238,2073,2
1238,7793,2
1238,19,1
1238,90,1
1238,1135,1
1238,1866,1
1238,187,1
1238,2858,1
12380,10707,0
12380,5696,0
12380,11026,0
12380,12522,0
12380,12383,0
12380,16307,0
12380,10680,0
12380,16196,0
12380,12381,0
12380,16426,0
12381,10707,0
12381,5696,0
12381,11026,0
12381,12522,0
12381,12383,0
12381,16307,0
12381,10680,0
12381,16196,0
12381,12380,0
12381,16426,0
12382,11774,0
12382,3167,0
12382,11864,0
12382,10658,0
12382,7363,0
12382,10780,0
12382,12544,0
12382,9194,0
12382,9729,0
12382,10178,0
12383,10707,0
12383,5696,0
12383,11026,0
12383,12522,0
12383,16307,0
12383,10680,0
12383,16196,0
12383,12380,0
12383,16426,0
12383,12381,0
12384,10707,0
12384,5696,0
12384,11026,0
12384,12522,0
12384,12383,0
12384,16307,0
12384,10680,0
12384,16196,0
12384,12380,0
12384,12381,0
12385,10707,0
12385,5696,0
12385,11026,0
12385,12522,0
12385,12383,0
12385,16307,0
12385,10680,0
12385,16196,0
12385,12380,0
12385,16426,0
12386,16515,0
12386,8484,0
12386,9987,0
12386,13141,0
12386,15958,0
12386,14668,0
12386,14677,0
12386,9062,0
12386,13213,0
12386,9060,0
12387,9073,0
12387,16833,0
12387,16993,0
12387,16973,0
12387,10389,0
12387,13875,0
12387,16599,0
12387,11453,0
12387,11450,0
12387,11452,0
12388,14863,0
12388,14864,0
12388,11489,0
12388,13241,0
12388,16345,0
12388,11490,0
12388,11948,0
12388,11916,0
12388,11915,0
12388,11917,0
12389,16345,0
12389,14863,0
12389,14864,0
12389,14460,0
12389,11948,0
12389,11916,0
12389,11915,0
12389,11917,0
12389,11912,0
12389,13127,0
1239,799,1
1239,175,0
1239,6365,0
1239,14793,0
1239,9872,0
1239,5856,0
1239,16130,0
1239,2362,0
1239,16943,0
1239,7900,0
12390,12456,1
12392,10925,0
12392,10692,0
12392,16490,0
12392,16538,0
12392,16541,0
12392,16540,0
12392,8778,0
12392,11946,0
12392,16718,0
12392,13424,0
12393,10707,0
12393,5696,0
12393,11026,0
12393,12522,0
12393,12383,0
12393,16307,0
12393,10680,0
12393,16196,0
12393,12380,0
12393,16426,0
12394,10707,0
12394,5696,0
12394,11026,0
12394,12522,0
12394,12383,0
12394,16307,0
12394,10680,0
12394,16196,0
12394,12380,0
12394,12381,0
12396,13520,0
12396,10183,0
12396,13667,0
12396,15210,0
12396,14168,0
12396,11113,0
12396,16134,0
12396,15311,0
12396,16237,0
12396,10509,0
12397,15449,0
12397,16203,0
12397,11205,0
12397,10042,0
12397,7226,0
12397,9726,0
12397,6669,0
12397,13379,0
12397,5754,0
12397,9275,0
12398,10958,0
12398,6608,0
12398,12266,0
12398,4175,0
12398,4184,0
12398,4308,0
12398,10981,0
12398,9382,0
12398,9280,0
12398,4263,0
124,35,5
124,121,4
124,148,2
124,245,2
124,587,2
124,490,2
124,1214,2
124,84,1
124,142,1
124,149,1
124,176,1
124,443,1
124,554,1
124,562,1
124,779,1
124,38,1
124,28,1
124,997,1
124,35,5
124,121,4
124,148,2
124,245,2
124,587,2
124,490,2
124,1214,2
124,84,1
124,142,1
124,149,1
1240,139,4
1240,251,3
1240,497,2
1240,463,2
1240,1333,1
1240,105,1
1240,476,1
1240,10241,0
1240,5385,0
1240,3373,0
12401,12857,0
12401,12643,0
12401,14327,0
12401,9471,0
12401,16965,0
12401,5233,0
12401,15118,0
12401,13089,0
12401,4973,0
12401,10186,0
12403,287,1
12403,8435,0
12403,8434,0
12403,12048,0
12403,8163,0
12403,8361,0
12403,8363,0
12403,8362,0
12403,8912,0
12403,7338,0
12404,14099,5
12404,12233,4
12404,5095,2
12404,3270,1
12404,12889,1
12404,13916,1
12404,12,0
12404,411,0
12404,4988,0
12404,2399,0
12405,11863,1
12405,15513,0
12405,15543,0
12405,14262,0
12405,10848,0
12405,10080,0
12405,10082,0
12405,10081,0
12405,10079,0
12405,11922,0
12406,9485,0
12406,10833,0
12406,11737,0
12406,12753,0
12406,13192,0
12406,14385,0
12406,10039,0
12406,15284,0
12406,14534,0
12406,6019,0
12407,12081,0
12407,12227,0
12407,10283,0
12407,12792,0
12407,12791,0
12407,14460,0
12407,11916,0
12407,11915,0
12407,11917,0
12407,11912,0
12408,13391,1
12408,13389,0
12408,15361,0
12408,11532,0
12408,16961,0
12408,14614,0
12408,17131,0
12408,14765,0
12408,13218,0
12408,11816,0
12409,15640,0
12409,13398,0
12409,6981,0
12409,5315,0
12409,9213,0
12409,6590,0
12409,14770,0
12409,10855,0
12409,8978,0
12409,8637,0
1241,1040,1
1241,3019,0
1241,877,0
1241,7922,0
1241,1554,0
1241,4540,0
1241,3012,0
1241,1018,0
1241,6357,0
1241,8334,0
12410,15640,0
12410,13398,0
12410,6981,0
12410,5315,0
12410,9213,0
12410,6590,0
12410,14770,0
12410,10855,0
12410,8978,0
12410,8637,0
12411,15640,0
12411,13398,0
12411,6981,0
12411,5315,0
12411,9213,0
12411,6590,0
12411,14770,0
12411,10855,0
12411,8978,0
12411,8637,0
12412,15640,0
12412,13398,0
12412,6981,0
12412,5315,0
12412,9213,0
12412,6590,0
12412,14770,0
12412,10855,0
12412,8978,0
12412,8637,0
12413,15640,0
12413,8633,0
12413,7578,0
12413,5942,0
12413,15647,0
12413,5400,0
12413,13398,0
12413,8794,0
12413,8638,0
12413,8635,0
12414,10351,1
12414,16194,0
12414,13354,0
12414,15648,0
12414,10545,0
12414,15589,0
12414,14074,0
12414,14491,0
12414,12077,0
12414,14941,0
12415,12171,0
12415,13413,0
12415,7032,0
12415,15702,0
12415,16867,0
12415,8835,0
12415,5391,0
12415,13624,0
12415,8890,0
12415,12588,0
12416,14000,0
12416,13535,0
12416,13255,0
12416,14119,0
12416,8884,0
12416,14753,0
12416,11073,0
12416,6082,0
12416,16607,0
12416,16866,0
12417,10707,0
12417,5696,0
12417,11026,0
12417,12522,0
12417,12383,0
12417,16307,0
12417,10680,0
12417,16196,0
12417,12380,0
12417,12381,0
12418,7948,0
12418,7945,0
12418,7946,0
12418,13663,0
12418,15813,0
12418,3679,0
12418,1915,0
12418,3224,0
12418,7129,0
12418,8546,0
12419,12548,0
12419,3078,0
12419,10090,0
12419,10089,0
12419,7345,0
12419,892,0
12419,4751,0
12419,3824,0
12419,6907,0
12419,7928,0
1242,1255,2
1242,1349,2
1242,1855,1
1242,4780,0
1242,4327,0
1242,8303,0
1242,8091,0
1242,1334,0
1242,14422,0
1242,8231,0
12420,17151,0
12420,15599,0
12420,14918,0
12420,9426,0
12420,10305,0
12420,9213,0
12420,10856,0
12420,8333,0
12420,17079,0
12420,13647,0
12421,10168,0
12421,15008,0
12421,16157,0
12421,12208,0
12421,11269,0
12421,2116,0
12421,11857,0
12421,14042,0
12421,6521,0
12421,16632,0
12422,10168,0
12422,15008,0
12422,16157,0
12422,12208,0
12422,11269,0
12422,2116,0
12422,11857,0
12422,14042,0
12422,6521,0
12422,16632,0
12424,15269,0
12424,11046,0
12424,11913,0
12424,11052,0
12424,11048,0
12424,11049,0
12424,11050,0
12424,10944,0
12424,11343,0
12424,11610,0
12425,10295,0
12425,11473,0
12425,9912,0
12425,16616,0
12425,10296,0
12425,10169,0
12425,11220,0
12425,11363,0
12425,11758,0
12425,17050,0
12427,12795,1
12427,17113,0
12427,16072,0
12427,12058,0
12427,13065,0
12427,10036,0
12427,9346,0
12427,9345,0
12427,11396,0
12427,9674,0
12428,11364,0
12428,12429,0
12428,17140,0
12428,9906,0
12428,17067,0
12428,9695,0
12428,9974,0
12428,9912,0
12428,9470,0
12428,16616,0
12429,11364,0
12429,14912,0
12429,17140,0
12429,12428,0
12429,9906,0
12429,17067,0
12429,9695,0
12429,9974,0
12429,9912,0
12429,9470,0
1243,1205,5
1243,1910,3
1243,1884,3
1243,1817,2
1243,1074,1
1243,6,1
1243,1096,1
1243,16,1
1243,780,1
1243,1421,1
1243,1447,1
1243,451,1
1243,888,1
1243,1340,1
1243,1392,1
1243,572,1
1243,1479,1
1243,1372,1
1243,733,1
1243,2959,1
1243,2268,1
1243,539,1
1243,5567,1
1243,4442,1
1243,8608,1
1243,1447,1
1243,451,1
1243,888,1
1243,1340,1
1243,1392,1
1243,572,1
1243,1479,1
1243,1372,1
1243,733,1
1243,2959,1
12430,11863,0
12430,13959,0
12430,11882,0
12430,11875,0
12430,11881,0
12430,14126,0
12430,8230,0
12430,5220,0
12430,11900,0
12430,3755,0
12431,13496,0
12431,16693,0
12431,15416,0
12431,13854,0
12431,13852,0
12431,13590,0
12431,11898,0
12431,2730,0
12431,15041,0
12431,8838,0
12432,12982,1
12432,13661,0
12432,9697,0
12432,14835,0
12432,13765,0
12432,16106,0
12432,16107,0
12432,16105,0
12432,17066,0
12432,8197,0
12433,12160,0
12433,13772,0
12433,11509,0
12433,11527,0
12433,12109,0
12433,12115,0
12433,12157,0
12433,12329,0
12433,12331,0
12433,12958,0
12434,10388,0
12434,10703,0
12434,11873,0
12434,5521,0
12434,5513,0
12434,16976,0
12434,8594,0
12434,12148,0
12434,13817,0
12434,5526,0
12435,9730,1
12435,13803,0
12435,14760,0
12435,12858,0
12435,15336,0
12435,16019,0
12435,14569,0
12435,17089,0
12435,17112,0
12435,10036,0
12437,11936,0
12437,11825,0
12437,10401,0
12437,16119,0
12437,10106,0
12437,4224,0
12437,13634,0
12437,11832,0
12437,11122,0
12437,15716,0
1244,1179,4
1244,35,2
1244,1543,2
1244,1653,2
1244,942,1
1244,1220,1
1244,442,1
1244,1135,1
1244,685,1
1244,66,1
1244,951,1
1244,1077,1
1244,782,1
1244,1087,1
1244,235,1
1244,2272,1
1244,1179,4
1244,35,2
1244,1543,2
1244,1653,2
1244,942,1
1244,1220,1
1244,442,1
1244,1135,1
1244,685,1
1244,66,1
12444,12447,0
12444,14142,0
12444,10444,0
12444,12124,0
12444,13690,0
12444,14263,0
12444,10952,0
12444,11757,0
12444,14447,0
12444,8294,0
12445,10393,0
12445,15795,0
12445,10894,0
12445,15143,0
12445,10350,0
12445,15089,0
12445,10971,0
12445,11081,0
12445,16078,0
12445,4187,0
12446,11559,0
12446,12124,0
12446,11081,0
12446,14064,0
12446,12736,0
12446,4290,0
12446,4238,0
12446,8448,0
12446,16534,0
12446,11313,0
12447,12444,0
12447,14142,0
12447,10444,0
12447,12124,0
12447,13690,0
12447,14263,0
12447,10952,0
12447,11757,0
12447,14447,0
12447,8294,0
12448,6279,0
12448,4760,0
12448,14150,0
12448,14151,0
12448,14152,0
12448,15665,0
12448,15698,0
12448,15701,0
12448,15676,0
12448,15750,0
1245,3547,0
1245,16163,0
1245,16991,0
1245,1274,0
1245,35,0
1245,7967,0
1245,4946,0
1245,15781,0
1245,16182,0
1245,2364,0
12450,12164,0
12450,12160,0
12450,11509,0
12450,11527,0
12450,12109,0
12450,12115,0
12450,12157,0
12450,12329,0
12450,12331,0
12450,12958,0
12451,10548,1
12451,2848,1
12451,12818,0
12451,11770,0
12451,11489,0
12451,6704,0
12451,7538,0
12451,5753,0
12451,4970,0
12451,15234,0
12452,12977,1
12452,16022,0
12452,15946,0
12452,903,0
12452,809,0
12452,1103,0
12452,2030,0
12452,2340,0
12452,902,0
12452,46,0
12453,8205,0
12453,14136,0
12453,7621,0
12453,3973,0
12453,4844,0
12453,5920,0
12453,5727,0
12453,3974,0
12453,10379,0
12453,4251,0
12454,12141,0
12454,13520,0
12454,10183,0
12454,12396,0
12454,13667,0
12454,15210,0
12454,14168,0
12454,11113,0
12454,16134,0
12454,15311,0
12456,12390,1
12457,7987,0
12457,14728,0
12457,10527,0
12457,1769,0
12457,632,0
12457,1228,0
12457,9603,0
12457,14368,0
12457,13834,0
12458,15055,0
12458,12901,0
12458,1623,0
12458,14217,0
12458,7386,0
12458,4081,0
12458,7388,0
12458,7393,0
12458,7383,0
12458,7384,0
1246,1366,1
1246,8937,0
1246,1606,0
1246,3797,0
1246,3402,0
1246,4108,0
1246,3124,0
1246,7920,0
1246,3513,0
1246,3486,0
12460,12461,0
12460,15652,0
12460,11033,0
12460,16948,0
12460,11899,0
12460,12761,0
12460,13325,0
12460,11922,0
12460,11920,0
12460,15902,0
12461,15652,0
12461,11033,0
12461,16948,0
12461,13325,0
12461,11922,0
12461,11920,0
12461,15902,0
12461,15446,0
12461,14084,0
12461,15901,0
12462,1796,0
12462,11024,0
12462,4355,0
12462,11179,0
12462,16099,0
12462,1765,0
12462,1067,0
12462,4104,0
12462,4433,0
12462,1797,0
12465,11136,0
12465,13815,0
12465,9197,0
12465,15997,0
12465,12170,0
12465,12914,0
12465,14000,0
12465,16455,0
12465,14199,0
12465,11446,0
12466,16672,0
12466,1306,0
12466,3341,0
12466,16087,0
12466,4826,0
12466,4343,0
12466,3531,0
12466,1386,0
12466,3185,0
12466,5510,0
12467,15275,0
12467,17125,0
12467,10405,0
12467,10402,0
12467,10403,0
12467,14789,0
12467,11137,0
12467,15237,0
12467,9566,0
12467,8816,0
12468,15275,0
12468,17125,0
12468,14789,0
12468,10404,0
12468,5738,0
12468,11341,0
12468,6378,0
12468,11137,0
12468,7150,0
12468,4188,0
12469,15275,0
12469,17125,0
12469,14789,0
12469,10404,0
12469,5738,0
12469,11341,0
12469,6378,0
12469,11137,0
12469,7150,0
12469,4188,0
1247,1078,1
1247,7345,0
1247,5401,0
1247,7620,0
1247,3210,0
1247,2250,0
1247,3906,0
1247,1219,0
1247,12548,0
1247,3078,0
12470,15275,0
12470,17125,0
12470,14789,0
12470,10404,0
12470,5738,0
